hgnc_id	GeneSymbol	gene	length	CDS_length	TSSD	pLI	LOEUF	ABC_count	ABC_length_per_type	Roadmap_count	Roadmap_length_per_type	promoter_count	connect_decile	connect_quantile	connectedness	PPI_degree_decile	PPI_degree_quantile	PPI_degree_cat	TF	hs	HI
HGNC:3964	ENSG00000131808	FSHB	4.247	0.39	3	0.34452	1.056	3	4.41733333333333	2	0.2	3	0	0	0	9	5	1	0	0.0999293563253127	0
HGNC:26798	ENSG00000152219	ARL14EP	15.119	0.783	3	0.37864	0.693	101	1.37508910891089	91	1.76703296703297	3	0	0	0	4	2	1	0	0.138074640137502	0
HGNC:1180	ENSG00000066382	MPPED2	202.379	0.885	2	0.99349	0.199	6	3.411	92	3.44130434782609	8	2	1	1	4	2	1	0	0.181327302143315	1
HGNC:20625	ENSG00000170959	DCDC1	539.441	5.361	4	4.7858e-08	1.268	91	1.2983956043956	29	0.882758620689655	1	0	0	0	1	1	1	0	0.00256542852884075	0
HGNC:26979	ENSG00000170946	DNAJC24	62.995	0.45	4	5.0103e-07	1.815	91	1.2983956043956	11	0.581818181818182	3	0	0	0	1	1	1	0	0.017255246587804	0
HGNC:26317	ENSG00000148950	IMMP1L	77.244	0.501	4	2.4628e-05	1.415	64	1.209140625	41	0.4	2	0	0	0	2	1	1	0	0.000196894729023623	0
HGNC:1171	ENSG00000109911	ELP4	280.57	1.608	4	1.2277e-07	1.028	64	1.209140625	60	0.703333333333333	5	0	0	0	7	4	1	0	0.00587880127913992	0
HGNC:8620	ENSG00000007372	PAX6	33.182	1.422	5	0.99975	0.169	63	1.88901587301587	110	7.66545454545455	25	1	1	1	9	5	1	1	0.303847186980201	1
HGNC:9934	ENSG00000049449	RCN1	14.648	0.996	3	2.8821e-05	1.13	116	1.55923275862069	39	0.466666666666667	9	0	0	0	7	4	1	0	0.0137882538363267	0
HGNC:12796	ENSG00000184937	WT1	47.789	1.569	5	0.99648	0.247	58	1.72387931034483	107	3.46168224299065	13	8	4	1	7	4	1	1	0.279487043754901	1
HGNC:24460	ENSG00000149100	EIF3M	22.466	1.125	7	0.01748	0.607	115	1.50019130434783	81	0.797530864197531	4	0	0	0	9	5	1	0	0.273818319031406	0
HGNC:23261	ENSG00000186714	CCDC73	191.941	3.24	8	4.7746e-19	0.994	7	2.53428571428571	17	0.423529411764706	1	0	0	0	1	1	1	0	0.00606821458549373	0
HGNC:30799	ENSG00000135378	PRRG4	28.193	0.681	8	0.11277	0.83	102	1.75060784313725	61	0.934426229508197	5	0	0	0	3	2	1	0	0.0456288780276376	0
HGNC:26154	ENSG00000060749	QSER1	100.505	5.595	9	0.99999	0.208	119	1.61891596638655	100	1.32	5	1	1	1	3	2	1	0	0.0342932195583973	1
HGNC:29899	ENSG00000121690	DEPDC7	17.706	1.536	8	8.3246e-11	1.099	116	1.90865517241379	98	2.17755102040816	3	4	2	1	7	4	1	0	0.000308606180861146	0
HGNC:25655	ENSG00000176148	TCP11L1	66.526	1.788	8	0.0043702	0.647	114	1.57464035087719	102	2.50980392156863	11	3	2	1	4	2	1	0	0.0451682349642623	0
HGNC:2485	ENSG00000176102	CSTF3	85.183	2.25	7	0.98279	0.303	126	1.76781746031746	42	0.29047619047619	6	6	3	1	10	5	1	0	0.0495938381080469	1
HGNC:4915	ENSG00000110422	HIPK3	100.351	3.648	9	0.27733	0.367	103	1.52215533980583	102	2.14705882352941	9	10	5	1	7	4	1	0	0.0522479120865299	0
HGNC:24836	ENSG00000110427	KIAA1549L	297.994	6.441	8	1.2946e-07	0.503	8	3.358875	61	1.68852459016393	0	2	1	1	1	1	1	0	0.0306564604211727	0
HGNC:34444	ENSG00000205177	C11orf91	2.565	0.582	7	0.010029	1.757	127	2.40600787401575	110	7.18545454545455	2	1	1	1	0	0	0	0	NA	0
HGNC:1689	ENSG00000085063	CD59	33.469	0.387	7	0.60568	1.004	125	2.888016	110	11.1745454545455	9	8	4	1	10	5	1	0	0.0783987394772859	0
HGNC:13582	ENSG00000110429	FBXO3	33.604	1.416	6	0.98916	0.293	130	2.63856153846154	87	0.514942528735632	2	3	2	1	5	3	1	0	0.106856400324729	1
HGNC:6642	ENSG00000135363	LMO2	33.501	0.684	6	0.15884	1.028	73	3.2601095890411	111	6.74054054054054	9	10	5	1	8	4	1	0	0.123639090017538	0
HGNC:6743	ENSG00000135387	CAPRIN1	50.879	2.13	8	0.97247	0.311	128	1.6451015625	84	0.738095238095238	7	0	0	0	7	4	1	0	0.0382964766611706	1
HGNC:29830	ENSG00000135372	NAT10	42.053	3.078	8	4.1206e-22	0.911	123	1.92485365853659	102	1.14705882352941	4	9	5	1	10	5	1	0	0.00140820262648531	0
HGNC:23842	ENSG00000166016	ABTB2	207.023	3.078	6	0.0046627	0.464	128	3.0647109375	82	1.2390243902439	2	7	4	1	3	2	1	0	0.0469529420338369	0
HGNC:1516	ENSG00000121691	CAT	33.126	1.584	7	1.6263e-10	1.054	123	2.49318699186992	97	3.7298969072165	2	8	4	1	7	4	1	0	0.0189360730365177	0
HGNC:3320	ENSG00000135374	ELF5	46.402	0.828	7	0.00086946	0.801	32	4.0301875	39	0.564102564102564	4	0	0	0	7	4	1	1	0.0258708858659412	0
HGNC:3246	ENSG00000135373	EHF	42.195	0.969	5	0.70543	0.425	49	4.30922448979592	86	2.66046511627907	14	5	3	1	2	1	1	1	0.0627131651087526	0
HGNC:17581	ENSG00000149089	APIP	63.285	0.729	5	2.6927e-11	1.742	123	2.93051219512195	48	0.808333333333333	4	0	0	0	5	3	1	0	0.000488892809693754	0
HGNC:21350	ENSG00000110435	PDHX	104.762	1.506	5	9.7242e-05	0.718	123	2.93051219512195	69	0.417391304347826	3	0	0	0	7	4	1	0	0.00253919702161752	0
HGNC:1681	ENSG00000026508	CD44	93.52	2.229	5	2.4476e-07	0.664	118	4.56935593220339	111	16.9747747747748	30	8	4	1	9	5	1	0	0.00198635226532283	0
HGNC:10940	ENSG00000110436	SLC1A2	168.858	1.836	4	0.71036	0.424	25	4.00372	109	3.12844036697248	28	0	0	0	7	4	1	0	0.10009202829195	0
HGNC:24554	ENSG00000149090	PAMR1	98.478	2.214	5	6.2624e-32	1.429	56	3.94964285714286	88	6.30681818181818	3	9	5	1	0	0	0	0	0.000968501349060463	0
HGNC:17166	ENSG00000179431	FJX1	2.405	1.314	5	0.94412	0.328	115	3.27752173913043	97	2.76288659793814	5	6	3	1	2	1	1	0	0.137617996209488	1
HGNC:19016	ENSG00000166326	TRIM44	155.234	1.035	4	0.053808	0.659	126	2.4047380952381	82	0.773170731707317	11	9	5	1	4	2	1	0	0.0157564748286787	0
HGNC:27046	ENSG00000179241	LDLRAD3	288.155	1.038	5	0.016213	0.829	110	2.86666363636364	101	4.7009900990099	8	3	2	1	3	2	1	0	0.039015008871103	0
HGNC:25014	ENSG00000110442	COMMD9	20.165	0.597	6	0.39357	0.681	130	3.2635	35	0.331428571428571	1	0	0	0	4	2	1	0	0.139762660752644	0
HGNC:25878	ENSG00000135362	PRR5L	168.916	1.107	6	0.065457	0.637	80	3.8275625	87	2.13103448275862	9	3	2	1	3	2	1	0	0.00674017899509986	0
HGNC:12036	ENSG00000175104	TRAF6	26.503	1.569	5	0.99739	0.217	130	2.24031538461538	91	1.43736263736264	1	0	0	0	10	5	1	0	0.285889845527139	1
HGNC:9831	ENSG00000166349	RAG1	82.447	3.132	5	2.7659e-05	0.736	9	4.30633333333333	46	0.608695652173913	5	1	1	1	7	4	1	1	0.0199702296904748	0
HGNC:9832	ENSG00000175097	RAG2	22.705	1.584	5	0.020287	0.792	7	2.63571428571429	68	0.820588235294118	1	2	1	1	5	3	1	0	0.00108141826382144	0
HGNC:25142	ENSG00000166352	IFTAP	81.326	0.666	5	7.605e-06	1.655	122	2.61587704918033	40	0.75	4	0	0	0	3	2	1	0	6.83933647099016e-05	0
HGNC:29317	ENSG00000148948	LRRC4C	1345.57	1.923	0	0.97233	0.306	11	2.23709090909091	49	0.816326530612245	10	5	3	1	4	2	1	0	0.227557864756581	1
HGNC:594	ENSG00000166181	API5	32.566	1.575	2	0.99996	0.144	101	1.08779207920792	53	0.313207547169811	2	0	0	0	5	3	1	0	0.340704947373531	1
HGNC:25596	ENSG00000052841	TTC17	136.013	3.426	2	0.99996	0.225	105	1.10088571428571	96	0.879166666666667	2	7	4	1	3	2	1	0	0.0350910739622036	1
HGNC:18646	ENSG00000149084	HSD17B12	175.937	0.939	7	0.00040288	0.901	127	1.32208661417323	88	0.736363636363636	10	0	0	0	8	4	1	0	0.00703082713194926	0
HGNC:30141	ENSG00000166199	ALKBH3	39.463	0.861	6	2.7442e-12	1.324	126	1.79922222222222	23	0.278260869565217	2	3	2	1	6	3	1	0	0.000509130787585684	0
HGNC:38675	ENSG00000187479	C11orf96	18.536	1.308	6	0.0096256	1.254	88	2.06720454545455	108	3.33333333333333	8	10	5	1	0	0	0	0	NA	0
HGNC:34391	ENSG00000205126	ACCSL	11.996	1.707	6	8.5206e-18	1.316	9	1.69944444444444	67	1.25671641791045	0	0	0	0	0	0	0	0	0.00018086167973873	0
HGNC:23989	ENSG00000110455	ACCS	18.312	1.506	7	8.9836e-07	0.839	108	1.38637962962963	77	0.480519480519481	5	0	0	0	3	2	1	0	0.00145467873428417	0
HGNC:3513	ENSG00000151348	EXT2	156.314	2.187	7	1.3179e-09	0.766	123	1.84443089430894	75	0.533333333333333	5	4	2	1	7	4	1	0	0.0104280054626743	0
HGNC:450	ENSG00000052850	ALX4	49.699	1.236	7	0.35736	0.519	39	2.58548717948718	105	1.58666666666667	7	4	2	1	6	3	1	1	0.0983608357080239	0
HGNC:6210	ENSG00000085117	CD82	55.931	0.804	5	1.2726e-08	1.255	129	2.20187596899225	108	6.99444444444444	3	0	0	0	7	4	1	0	0.00173256114285445	0
HGNC:20660	ENSG00000157570	TSPAN18	205.959	0.814	4	0.082002	0.718	14	3.3795	109	14.6128440366972	4	10	5	1	1	1	1	0	0.185739473433339	0
HGNC:16842	ENSG00000175274	TP53I11	65.403	0.711	4	0.30718	0.762	117	2.78279487179487	100	3.992	17	9	5	1	2	1	1	0	0.14197563180129	0
HGNC:13996	ENSG00000019485	PRDM11	139.304	3.534	3	0.97355	0.315	119	1.89459663865546	107	3.17196261682243	3	7	4	1	0	0	0	0	0.0558591637850698	1
HGNC:14962	ENSG00000019505	SYT13	46.039	1.281	3	0.68807	0.459	25	3.96488	82	1.3609756097561	3	0	0	0	1	1	1	0	0.0296773719639333	0
HGNC:1969	ENSG00000175264	CHST1	17.933	1.236	8	0.76863	0.463	48	2.37179166666667	109	3.70275229357798	3	3	2	1	9	5	1	0	0.0917773323284851	0
HGNC:20197	ENSG00000181830	SLC35C1	8.944	1.095	8	0.023545	0.975	126	1.908	85	0.630588235294118	10	7	4	1	0	0	0	0	0.0466534215181236	0
HGNC:2385	ENSG00000121671	CRY2	36.13	1.845	9	0.00031808	0.59	131	1.88780152671756	106	2.19433962264151	2	9	5	1	8	4	1	0	0.0495303480747889	0
HGNC:6882	ENSG00000121653	MAPK8IP1	20.814	2.136	10	0.99983	0.163	65	2.57967692307692	111	4.34594594594595	15	0	0	0	7	4	1	0	0.292625972485289	1
HGNC:37213	ENSG00000234776	C11orf94	0.759	0.297	11	0.042904	1.735	66	2.27490909090909	87	1.19540229885057	4	0	0	0	0	0	0	0	0.0121111323469404	0
HGNC:8857	ENSG00000121680	PEX16	9.149	1.041	11	8.2934e-05	0.825	130	1.78985384615385	86	1.6953488372093	7	2	1	1	4	2	1	0	0.026231399999691	0
HGNC:16522	ENSG00000165905	LARGE2	7.475	2.166	11	1.6044e-12	1.022	52	2.15919230769231	105	1.35428571428571	2	5	3	1	2	1	1	0	0.00616172781353543	0
HGNC:24156	ENSG00000135365	PHF21A	192.135	2.046	14	1	0.08	131	2.70947328244275	92	2.65869565217391	9	10	5	1	7	4	1	1	0.342248599773554	1
HGNC:18856	ENSG00000157613	CREB3L1	43.746	1.56	16	0.98488	0.292	76	4.34047368421053	109	5.71926605504587	14	9	5	1	6	3	1	1	0.245757709116167	1
HGNC:2857	ENSG00000149091	DGKZ	47.649	3.354	15	0.039507	0.375	128	3.6300546875	109	6.12293577981651	17	0	0	0	8	4	1	0	0.0560027005545322	0
HGNC:6972	ENSG00000110492	MDK	3.081	0.471	15	0.23005	0.868	92	3.31365217391304	104	0.967307692307692	16	5	3	1	6	3	1	0	0.133179404913598	0
HGNC:1953	ENSG00000180720	CHRM4	7.987	1.44	14	0.97439	0.265	48	3.17254166666667	103	0.98252427184466	0	1	1	1	10	5	1	0	0.208875604605518	1
HGNC:25990	ENSG00000110497	AMBRA1	197.711	3.897	13	1	0.14	128	2.0674296875	88	0.647727272727273	5	2	1	1	8	4	1	0	0.0460139111967819	1
HGNC:26522	ENSG00000180423	HARBI1	15.048	1.05	13	0.00064751	1.01	126	1.85452380952381	106	2.73962264150943	3	0	0	0	0	0	0	0	0.000421808891316092	0
HGNC:29091	ENSG00000175224	ATG13	57.291	1.653	13	0.96359	0.328	126	1.85452380952381	67	0.504477611940299	4	3	2	1	8	4	1	0	0.264186967620316	1
HGNC:673	ENSG00000175220	ARHGAP1	23.539	1.32	14	0.76774	0.409	123	1.92153658536585	29	0.4	3	0	0	0	8	4	1	0	0.0186836361012075	0
HGNC:20041	ENSG00000175213	ZNF408	4.882	2.163	14	1.1792e-06	0.816	123	1.92153658536585	13	0.246153846153846	1	5	3	1	5	3	1	1	0.00615713874363746	0
HGNC:3535	ENSG00000180210	F2	20.31	1.869	15	0.0011118	0.536	28	2.15596428571429	104	1.25769230769231	2	0	0	0	10	5	1	0	0.031115445969956	0
HGNC:28959	ENSG00000175216	CKAP5	103.261	6.099	16	1	0.162	130	1.81473846153846	69	0.846376811594203	6	6	3	1	10	5	1	0	0.0727041313546485	1
HGNC:6696	ENSG00000134569	LRP4	61.925	5.718	17	1.4386e-06	0.416	96	2.13048958333333	110	4.84727272727273	1	7	4	1	7	4	1	0	0.0194664715774873	0
HGNC:28720	ENSG00000149179	C11orf49	227.696	1.014	18	2.2431e-11	1.285	126	2.15281746031746	90	1.56888888888889	4	2	1	1	4	2	1	0	0.00257229225440177	0
HGNC:13504	ENSG00000149182	ARFGAP2	12.826	1.566	23	0.0048866	0.54	127	1.64283464566929	100	0.788	1	6	3	1	9	5	1	0	0.0353024527155161	0
HGNC:8572	ENSG00000165912	PACSIN3	8.921	1.275	23	0.0018909	0.642	122	1.63443442622951	104	1.36730769230769	8	9	5	1	7	4	1	0	0.0672431237195151	0
HGNC:2718	ENSG00000134574	DDB2	24.752	1.284	21	7.397e-06	0.848	128	1.65821875	104	1.15576923076923	5	6	3	1	9	5	1	0	0.00802810159845594	0
HGNC:123	ENSG00000134575	ACP2	9.604	1.305	21	6.2383e-05	0.753	129	1.54239534883721	78	1.82307692307692	4	4	2	1	3	2	1	0	0.0115884131427782	0
HGNC:7966	ENSG00000025434	NR1H3	20.733	1.401	21	0.90374	0.373	120	1.48898333333333	111	3.0036036036036	8	5	3	1	7	4	1	1	0.0376843362270453	1
HGNC:6766	ENSG00000110514	MADD	60.87	4.944	22	1.5363e-14	0.576	131	1.5113358778626	108	1.83888888888889	6	5	3	1	6	3	1	0	6.51341829980182e-05	0
HGNC:7551	ENSG00000134571	MYBPC3	21.296	3.825	22	8.0087e-11	0.588	48	2.72185416666667	86	2.57209302325581	1	4	2	1	8	4	1	0	0.0173104700139114	0
HGNC:11241	ENSG00000066336	SPI1	23.687	0.816	22	0.98206	0.244	84	2.67255952380952	85	1.72941176470588	7	10	5	1	8	4	1	1	0.152364148879751	1
HGNC:20859	ENSG00000165915	SLC39A13	9.364	1.116	22	0.0025092	0.799	131	2.30572519083969	94	2.7531914893617	6	8	4	1	2	1	1	0	0.0015087992169524	0
HGNC:9549	ENSG00000165916	PSMC3	7.704	1.32	21	0.9547	0.338	130	2.24333076923077	99	2.28282828282828	2	0	0	0	10	5	1	0	0.0644670147553173	1
HGNC:9863	ENSG00000165917	RAPSN	11.38	1.239	20	0.0015148	0.741	28	2.86046428571429	48	1.29166666666667	5	3	2	1	6	3	1	0	0.045477708119824	0
HGNC:2549	ENSG00000149187	CELF1	99.636	1.545	21	0.99971	0.171	48	3.3625	110	2.49636363636364	17	6	3	1	5	3	1	0	0.311495480610865	1
HGNC:7710	ENSG00000213619	NDUFS3	19.226	0.795	21	0.00058312	1.03	128	2.20878125	85	0.510588235294118	1	0	0	0	9	5	1	0	0.0115681187998471	0
HGNC:26965	ENSG00000110536	PTPMT1	8.031	0.606	21	0.012681	1.158	131	2.51267938931298	111	2.23423423423423	5	4	2	1	6	3	1	0	0.0383793451247566	0
HGNC:23761	ENSG00000123444	KBTBD4	6.779	1.632	21	2.9136e-06	0.945	128	2.20878125	111	3.43063063063063	2	0	0	0	2	1	1	0	NA	0
HGNC:34451	ENSG00000196666	FAM180B	2.516	0.552	21	0.00087865	1.212	62	2.64391935483871	97	1.48247422680412	0	10	5	1	0	0	0	0	NA	0
HGNC:14346	ENSG00000172247	C1QTNF4	4.744	0.99	21	0.17229	0.991	16	2.9385625	108	1.72592592592593	11	4	2	1	0	0	0	0	0.0361561192406713	0
HGNC:17587	ENSG00000109919	MTCH2	25.292	0.912	21	0.031932	0.564	127	1.80367716535433	42	0.438095238095238	4	6	3	1	5	3	1	0	0.0282396344071052	0
HGNC:26296	ENSG00000165923	AGBL2	55.798	2.709	18	3.9622e-16	0.893	129	2.03948062015504	37	0.475675675675676	1	4	2	1	2	1	1	0	0.000678546898868453	0
HGNC:19752	ENSG00000109920	FNBP4	50.949	3.054	19	1	0.142	118	1.31588983050847	98	1.19591836734694	7	10	5	1	5	3	1	0	0.398940630766333	1
HGNC:18017	ENSG00000030066	NUP160	70.468	4.311	20	6.7751e-06	0.419	131	2.32999236641221	110	6.31272727272727	3	1	1	1	10	5	1	0	0.0414704186831278	0
HGNC:9673	ENSG00000149177	PTPRJ	190.28	4.014	16	1.2879e-11	0.634	120	3.583625	111	10.4324324324324	4	0	0	0	8	4	1	0	0.0199631486209248	0
HGNC:8290	ENSG00000175619	OR4B1	0.929	0.93	9	0.0029268	1.692	3	8.731	0	0	0	0	0	0	4	2	1	0	0.000113140697033539	0
HGNC:15184	ENSG00000172208	OR4X2	0.911	0.912	9	6.7397e-09	1.956	4	5.59175	0	0	0	0	0	0	4	2	1	0	NA	0
HGNC:14854	ENSG00000176567	OR4X1	0.917	0.918	9	6.3135e-06	1.899	2	2.6345	0	0	0	0	0	0	4	2	1	0	7.64315839686601e-05	0
HGNC:14705	ENSG00000176555	OR4S1	0.929	0.93	8	0.0015718	1.837	2	2.915	5	0.32	0	0	0	0	4	2	1	0	0.0001279098589422	0
HGNC:14697	ENSG00000176547	OR4C3	1.035	0.909	8	2.39e-10	1.976	25	3.08304	5	0.4	0	0	0	0	4	2	1	0	0.00869893288223399	0
HGNC:14702	ENSG00000176540	OR4C5	0.98	0.981	7	0.0032052	1.663	11	4.32418181818182	3	0.266666666666667	0	0	0	0	4	2	1	0	NA	0
HGNC:31266	ENSG00000237388	OR4A47	0.929	0.93	7	8.3071e-08	1.938	0	0	4	0.25	0	0	0	0	4	2	1	0	5.05609202662797e-05	0
HGNC:43972	ENSG00000220948	TRIM51GP	8.502	1.359	4	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:42955	ENSG00000182053	TRIM49B	10.95	1.359	3	6.3896e-09	1.502	0	0	0	0	0	0	0	0	1	1	1	0	0.00649763198510496	0
HGNC:37148	ENSG00000214891	TRIM64C	5.398	1.353	3	4.0727e-11	1.513	0	0	0	0	0	0	0	0	0	0	0	0	0.0300125219022185	0
HGNC:3788	ENSG00000086205	FOLH1	63.546	2.253	3	6.1977e-09	0.741	0	0	28	1.38571428571429	0	0	0	0	7	4	1	0	0.00634639413607495	0
HGNC:15169	ENSG00000258817	OR4C13	1.028	0.93	1	2.5329e-10	1.975	0	0	0	0	0	0	0	0	4	2	1	0	0.000155620827389646	0
HGNC:15168	ENSG00000221954	OR4C12	1.062	0.93	1	3.7877e-05	1.893	0	0	0	0	0	0	0	0	4	2	1	0	0.0223072194641526	0
HGNC:15162	ENSG00000221840	OR4A5	1.07	0.948	1	1.2516e-05	1.95	0	0	0	0	0	0	0	0	4	2	1	0	NA	0
HGNC:31271	ENSG00000185926	OR4C46	0.929	0.93	1	3.5175e-08	1.98	0	0	0	0	0	0	0	0	4	2	1	0	NA	0
HGNC:19021	ENSG00000150244	TRIM48	8.959	0.675	9	1.0995e-27	1.985	0	0	0	0	1	0	0	0	1	1	1	0	0.000323466411093681	0
HGNC:15153	ENSG00000181961	OR4A16	0.986	0.987	15	0.00022787	1.881	0	0	0	0	0	0	0	0	4	2	1	0	0.000100143304955662	0
HGNC:15152	ENSG00000181958	OR4A15	0.944	0.945	15	NA	NA	1	3.705	0	0	0	0	0	0	4	2	1	0	NA	NA
HGNC:15171	ENSG00000181939	OR4C15	1.112	1.113	21	6.5425e-09	1.957	1	2.415	0	0	0	0	0	0	4	2	1	0	7.93049124473858e-05	0
HGNC:15172	ENSG00000279514	OR4C16	0.932	0.933	21	5.9911e-07	1.931	0	0	0	0	0	0	0	0	4	2	1	0	NA	0
HGNC:15167	ENSG00000172188	OR4C11	5.285	0.933	23	5.6002e-06	1.907	0	0	0	0	0	0	0	0	4	2	1	0	NA	0
HGNC:15180	ENSG00000181927	OR4P4	5.196	0.939	24	0.017593	1.542	1	2.272	0	0	0	0	0	0	4	2	1	0	NA	0
HGNC:15183	ENSG00000174982	OR4S2	4.527	0.936	25	4.7442e-10	1.969	1	2.927	0	0	0	0	0	0	4	2	1	0	NA	0
HGNC:14743	ENSG00000181903	OR4C6	3.994	0.93	26	0.005129	1.889	0	0	1	0.2	0	0	0	0	4	2	1	0	0.0102830964671449	0
HGNC:8336	ENSG00000186886	OR5D3P	5.845	0.972	27	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:15280	ENSG00000279761	OR5D13	0.944	0.945	27	NA	NA	2	1.8435	0	0	0	0	0	0	4	2	1	0	NA	NA
HGNC:15281	ENSG00000186113	OR5D14	0.944	0.945	29	2.8827e-06	1.939	0	0	0	0	0	0	0	0	4	2	1	0	0.00816451140427016	0
HGNC:8350	ENSG00000279395	OR5L1	1.109	0.936	29	NA	NA	0	0	0	0	0	0	0	0	4	2	1	0	NA	NA
HGNC:15285	ENSG00000186119	OR5D18	0.941	0.942	30	0.00045902	1.778	0	0	0	0	0	0	0	0	4	2	1	0	8.86589002733736e-05	0
HGNC:8351	ENSG00000205030	OR5L2	0.935	0.936	30	2.2583e-05	1.927	0	0	0	0	0	0	0	0	4	2	1	0	NA	0
HGNC:15283	ENSG00000205029	OR5D16	0.986	0.987	30	NA	NA	0	0	0	0	0	0	0	0	4	2	1	0	NA	NA
HGNC:19023	ENSG00000124900	TRIM51	8.513	1.359	30	1.3832e-08	1.409	0	0	0	0	0	0	0	0	2	1	1	0	9.74709973707087e-06	0
HGNC:15299	ENSG00000187612	OR5W2	0.932	0.933	30	0.00056247	1.734	0	0	9	0.533333333333333	0	0	0	0	4	2	1	0	6.780118432153e-05	0
HGNC:8347	ENSG00000167825	OR5I1	0.944	0.945	31	5.2554e-07	1.936	0	0	0	0	0	0	0	0	4	2	1	0	0.000263408769769671	0
HGNC:19607	ENSG00000174970	OR10AG1	4.19	0.966	32	3.1694e-05	1.907	0	0	12	0.733333333333333	0	0	0	0	4	2	1	0	0.000193754028032711	0
HGNC:8343	ENSG00000149133	OR5F1	0.944	0.945	34	5.9115e-05	1.955	0	0	0	0	0	0	0	0	4	2	1	0	0.000555989039251242	0
HGNC:15261	ENSG00000181785	OR5AS1	10.537	0.975	34	0.0016835	1.825	0	0	0	0	0	0	0	0	4	2	1	0	0.000690170226222309	0
HGNC:15310	ENSG00000172154	OR8I2	0.932	0.933	33	9.3688e-06	1.867	0	0	1	1.6	0	0	0	0	4	2	1	0	0.0285587174689742	0
HGNC:15308	ENSG00000181767	OR8H2	3.971	0.939	33	0.0011661	1.879	0	0	0	0	0	0	0	0	4	2	1	0	2.92029617759139e-05	0
HGNC:15309	ENSG00000181761	OR8H3	0.938	0.939	33	0.0114	1.716	3	0.994666666666667	0	0	0	0	0	0	4	2	1	0	0.099384690592904	0
HGNC:15312	ENSG00000167822	OR8J3	5.48	0.948	32	0.07248	1.924	0	0	0	0	0	0	0	0	4	2	1	0	0.0323033914361941	0
HGNC:15315	ENSG00000181752	OR8K5	0.923	0.924	32	1.1097e-06	1.899	0	0	0	0	0	0	0	0	4	2	1	0	8.6757036759983e-05	0
HGNC:19612	ENSG00000174957	OR5J2	0.938	0.939	32	0.0023661	1.751	2	1.5275	3	0.333333333333333	0	0	0	0	4	2	1	0	0.021074907638956	0
HGNC:15296	ENSG00000181718	OR5T2	2.973	0.957	32	0.00037811	1.814	1	1.127	0	0	0	0	0	0	4	2	1	0	3.16277742305687e-05	0
HGNC:14821	ENSG00000181698	OR5T1	2.665	0.981	32	NA	NA	0	0	0	0	0	0	0	0	4	2	1	0	NA	NA
HGNC:14824	ENSG00000181693	OR8H1	3.792	0.936	32	8.1158e-05	1.946	0	0	1	0.2	0	0	0	0	4	2	1	0	0.0785309298912994	0
HGNC:15313	ENSG00000280314	OR8K3	5.495	0.939	30	1.2144e-06	1.893	0	0	3	0.266666666666667	0	0	0	0	4	2	1	0	2.22084096642681e-05	0
HGNC:14831	ENSG00000150261	OR8K1	0.959	0.96	27	5.1722e-06	1.912	0	0	0	0	0	0	0	0	4	2	1	0	0.0108027078219738	0
HGNC:19611	ENSG00000172199	OR8U1	0.929	0.93	27	8.7306e-07	1.913	0	0	5	0.6	0	0	0	0	4	2	1	0	0.000487405415200753	0
HGNC:14841	ENSG00000279961	OR8U3	0.974	0.975	25	0.00051866	1.753	2	3.2165	0	0	0	0	0	0	4	2	1	0	0.00527423407203551	0
HGNC:15294	ENSG00000150269	OR5M9	0.932	0.933	24	0.0036459	1.62	1	0.2	2	1.2	0	0	0	0	4	2	1	0	0.0251671785352571	0
HGNC:14806	ENSG00000174937	OR5M3	4.078	0.924	23	3.5768e-09	1.919	0	0	0	0	0	0	0	0	4	2	1	0	0.00098279701783045	0
HGNC:14846	ENSG00000181371	OR5M8	0.935	0.936	24	0.025433	1.371	0	0	0	0	0	0	0	0	4	2	1	0	0.000155566865053353	0
HGNC:15291	ENSG00000255223	OR5M11	0.917	0.918	22	0.00033488	1.833	1	3.285	11	0.363636363636364	0	0	0	0	4	2	1	0	NA	0
HGNC:8352	ENSG00000255012	OR5M1	5.638	0.948	20	0.0019124	1.801	0	0	1	0.2	0	0	0	0	4	2	1	0	3.6576919795099e-05	0
HGNC:15258	ENSG00000172464	OR5AP2	0.95	0.951	18	0.0041572	1.573	0	0	0	0	0	0	0	0	4	2	1	0	0.132546147703877	0
HGNC:15260	ENSG00000172459	OR5AR1	0.932	0.933	17	7.6881e-08	1.94	1	1.127	23	0.773913043478261	0	0	0	0	4	2	1	0	NA	0
HGNC:15319	ENSG00000174914	OR9G1	4.789	0.918	17	0.00044763	1.783	17	2.41947058823529	23	0.68695652173913	0	0	0	0	4	2	1	0	0.00307255411084977	0
HGNC:15322	ENSG00000172457	OR9G4	7.474	0.939	17	1.8533e-06	1.858	0	0	0	0	0	0	0	0	4	2	1	0	0.000133266947422727	0
HGNC:15251	ENSG00000181273	OR5AK2	0.929	0.93	16	0.00059331	1.722	1	5.242	12	0.533333333333333	0	0	0	0	4	2	1	0	9.94853426291176e-05	0
HGNC:32324	ENSG00000183908	LRRC55	9.97	1.026	19	0.037827	0.862	10	2.354	87	2.27126436781609	1	0	0	0	0	0	0	0	0.0108829103097732	0
