trait	cohort	lead_variant	ensgid	gene	chromosome	start	end	tss	pops_score	pops_rank	twas_z	twas_p	twas_rank	distance_tss	distance_tss_rank	distance_genebody	distance_genebody_rank
RA	UKB	rs74956615	ENSG00000129353	SLC44A2	19	10713133.0	10755235.0	10713133.0	0.17370172368214773	6.0	2.6	0.00943	12.0	285412.0	25.0	285412.0	25.0
RA	UKB	rs74956615	ENSG00000129351	ILF3	19	10764937.0	10803093.0	10764937.0	0.02582269094041036	20.0	2.2	0.0275	14.0	337216.0	28.0	337216.0	28.0
RA	UKB	rs74956615	ENSG00000213339	QTRT1	19	10812106.0	10824113.0	10812106.0	-0.036373464833561416	25.0				384385.0	30.0	384385.0	30.0
RA	UKB	rs74956615	ENSG00000079805	DNM2	19	10828755.0	10944164.0	10828755.0	0.4910429708910557	3.0	-0.755	0.45	26.0	401034.0	31.0	401034.0	31.0
RA	UKB	rs4239702	ENSG00000180205	WFDC9	20	44236578.0	44259907.0	44259907.0	-0.16391080884095074	25.0				489344.0	28.0	489344.0	29.0
RA	UKB	rs4239702	ENSG00000180305	WFDC10A	20	44258165.0	44259835.0	44258165.0	-0.1450396280051046	23.0				491086.0	29.0	489416.0	30.0
RA	UKB	rs4239702	ENSG00000180083	WFDC11	20	44277202.0	44298909.0	44298909.0	-0.18631704835709506	28.0				450342.0	27.0	450342.0	28.0
RA	UKB	rs4239702	ENSG00000182931	WFDC10B	20	44313292.0	44333658.0	44333658.0	-0.1761427548120104	26.0	2.8204569999999998	0.0048	5.0	415593.0	24.0	415593.0	25.0
RA	UKB	rs4239702	ENSG00000168634	WFDC13	20	44330655.0	44337456.0	44330655.0	-0.11028659872663996	19.0	0.605241	0.545	17.0	418596.0	25.0	411795.0	24.0
RA	UKB	rs4239702	ENSG00000149651	SPINT4	20	44350990.0	44354469.0	44350990.0	-0.18379897364125145	27.0				398261.0	23.0	394782.0	23.0
RA	UKB	rs4239702	ENSG00000124116	WFDC3	20	44376583.0	44420571.0	44420571.0	-0.0467605838775494	12.0	1.0183389999999999	0.309	13.0	328680.0	21.0	328680.0	21.0
RA	UKB	rs4239702	ENSG00000101457	DNTTIP1	20	44420576.0	44440066.0	44420576.0	0.053609122209737986	7.0	-0.043965	0.965	22.0	328675.0	20.0	309185.0	20.0
RA	UKB	rs4239702	ENSG00000175063	UBE2C	20	44441215.0	44445596.0	44441215.0	-0.06683794625028794	15.0				308036.0	18.0	303655.0	19.0
RA	UKB	rs4239702	ENSG00000101470	TNNC2	20	44451853.0	44462384.0	44462384.0	-0.2133689561917992	29.0	0.782462	0.434	14.0	286867.0	17.0	286867.0	18.0
RA	UKB	rs4239702	ENSG00000124104	SNX21	20	44462449.0	44471914.0	44462449.0	-0.14475726288331048	22.0	3.116391	0.00183	3.0	286802.0	16.0	277337.0	17.0
RA	UKB	rs4239702	ENSG00000101473	ACOT8	20	44470360.0	44486045.0	44486045.0	-0.02435262977693936	11.0	-0.150945	0.88	21.0	263206.0	15.0	263206.0	16.0
RA	UKB	rs4239702	ENSG00000132801	ZSWIM3	20	44486256.0	44507761.0	44486256.0	-0.09628698411972966	16.0				262995.0	14.0	241490.0	14.0
RA	UKB	rs4239702	ENSG00000168612	ZSWIM1	20	44509866.0	44513905.0	44509866.0	-0.04855466782761459	13.0	0.295863	0.767	20.0	239385.0	12.0	235346.0	13.0
RA	UKB	rs4239702	ENSG00000149634	SPATA25	20	44515128.0	44516274.0	44516274.0	-0.11591470728330415	21.0	-1.131574	0.258	12.0	232977.0	11.0	232977.0	12.0
RA	UKB	rs4239702	ENSG00000124257	NEURL2	20	44517264.0	44519926.0	44519926.0	-0.06584624080113585	14.0	0.776204	0.43799999999999994	15.0	229325.0	9.0	229325.0	11.0
RA	UKB	rs4239702	ENSG00000064601	CTSA	20	44518783.0	44527459.0	44518783.0	0.1451240399725676	2.0	1.461771	0.14400000000000002	10.0	230468.0	10.0	221792.0	9.0
RA	UKB	rs4239702	ENSG00000100979	PLTP	20	44527399.0	44540794.0	44540794.0	-0.09694554385943198	17.0	0.7321479999999999	0.46399999999999997	16.0	208457.0	8.0	208457.0	8.0
RA	UKB	rs4239702	ENSG00000100982	PCIF1	20	44563267.0	44576662.0	44563267.0	0.12361891425887075	4.0	0.38753699999999996	0.698	19.0	185984.0	6.0	172589.0	7.0
RA	UKB	rs4239702	ENSG00000198026	ZNF335	20	44577292.0	44600833.0	44600833.0	0.13865596429180813	3.0	1.97265	0.0485	8.0	148418.0	5.0	148418.0	6.0
RA	UKB	rs4239702	ENSG00000100985	MMP9	20	44637547.0	44645200.0	44637547.0	-0.009078016842570005	10.0				111704.0	4.0	104051.0	5.0
RA	UKB	rs4239702	ENSG00000124140	SLC12A5	20	44650356.0	44688784.0	44650356.0	-0.11069797034973022	20.0	1.475317	0.14	9.0	98895.0	3.0	60467.0	4.0
RA	UKB	rs4239702	ENSG00000124160	NCOA5	20	44689624.0	44718591.0	44718591.0	0.028467460352906405	8.0	-1.450117	0.147	11.0	30660.0	2.0	30660.0	2.0
RA	UKB	rs4239702	ENSG00000101017	CD40	20	44746911.0	44758502.0	44746911.0	1.2271559476589071	1.0	7.629258	2.36e-14	1.0	2340.0	1.0	0.0	1.0
RA	UKB	rs4239702	ENSG00000149654	CDH22	20	44802372.0	44937137.0	44937137.0	-0.2238918524522587	30.0	3.8470519999999997	0.00011999999999999999	2.0	187886.0	7.0	53121.0	3.0
RA	UKB	rs4239702	ENSG00000080189	SLC35C2	20	44978167.0	44993043.0	44993043.0	0.08916420681683271	6.0	2.2902869999999997	0.022	6.0	243792.0	13.0	228916.0	10.0
RA	UKB	rs4239702	ENSG00000062598	ELMO2	20	44994688.0	45061704.0	45061704.0	0.12331291223296052	5.0	2.290082	0.022	6.0	312453.0	19.0	245437.0	15.0
RA	UKB	rs4239702	ENSG00000198185	ZNF334	20	45129701.0	45142198.0	45142198.0	-0.10227175925488158	18.0	0.49927299999999997	0.618	18.0	392947.0	22.0	380450.0	22.0
RA	UKB	rs4239702	ENSG00000149635	OCSTAMP	20	45169585.0	45179213.0	45179213.0	0.02468744433583213	9.0				429962.0	26.0	420334.0	26.0
RA	UKB	rs4239702	ENSG00000158296	SLC13A3	20	45186463.0	45304714.0	45304714.0	-0.15200361475618834	24.0	3.092479	0.00198	4.0	555463.0	30.0	437212.0	27.0
RA	UKB	rs8133843	ENSG00000159216	RUNX1	21	36160098.0	37376965.0	37376965.0	0.5264481029247162	1.0				638723.0	1.0	0.0	1.0
RA	UKB	rs1893592	ENSG00000157617	C2CD2	21	43305221.0	43373999.0	43373999.0	-0.17355270869249134	14.0	2.263113	0.0236	3.0	481068.0	15.0	481068.0	15.0
RA	UKB	rs1893592	ENSG00000173276	ZBTB21	21	43406940.0	43430496.0	43430496.0	-0.021238750552573685	6.0	-1.046909	0.295	12.0	424571.0	12.0	424571.0	13.0
RA	UKB	rs1893592	ENSG00000177398	UMODL1	21	43483068.0	43563563.0	43483068.0	-0.1289006529762826	13.0	1.834429	0.0666	5.0	371999.0	11.0	291504.0	10.0
RA	UKB	rs1893592	ENSG00000184385	C21orf128	21	43522244.0	43528644.0	43528644.0	-0.11204422342491734	11.0	-1.0877139999999998	0.27699999999999997	11.0	326423.0	10.0	326423.0	11.0
RA	UKB	rs1893592	ENSG00000160179	ABCG1	21	43619799.0	43717354.0	43619799.0	-0.031045888820604224	7.0				235268.0	9.0	137713.0	8.0
RA	UKB	rs1893592	ENSG00000160180	TFF3	21	43731777.0	43735761.0	43735761.0	-0.06330471327574105	8.0	0.165239	0.8690000000000001	14.0	119306.0	7.0	119306.0	7.0
RA	UKB	rs1893592	ENSG00000160181	TFF2	21	43766466.0	43771237.0	43771237.0	-0.0054299814362618855	5.0	-1.835004	0.0665	4.0	83830.0	6.0	83830.0	6.0
RA	UKB	rs1893592	ENSG00000160182	TFF1	21	43782391.0	43786703.0	43786703.0	0.11564627440764118	2.0	-1.5384879999999999	0.124	8.0	68364.0	5.0	68364.0	5.0
RA	UKB	rs1893592	ENSG00000160183	TMPRSS3	21	43791999.0	43816955.0	43816955.0	-0.07345845403776265	9.0	1.3563319999999999	0.175	9.0	38112.0	2.0	38112.0	3.0
RA	UKB	rs1893592	ENSG00000160185	UBASH3A	21	43824008.0	43867791.0	43824008.0	0.22379876821398687	1.0	-3.118451	0.00182	1.0	31059.0	1.0	0.0	1.0
RA	UKB	rs1893592	ENSG00000160188	RSPH1	21	43892596.0	43916464.0	43916464.0	0.04869079519984015	4.0	1.3066520000000001	0.191	10.0	61397.0	4.0	37529.0	2.0
RA	UKB	rs1893592	ENSG00000160190	SLC37A1	21	43916118.0	44001550.0	43916118.0	0.08575086875550571	3.0	1.57149	0.11599999999999999	7.0	61051.0	3.0	61051.0	4.0
RA	UKB	rs1893592	ENSG00000160191	PDE9A	21	44073746.0	44195619.0	44073746.0	-0.17913889638464398	15.0	0.205911	0.8370000000000001	13.0	218679.0	8.0	218679.0	9.0
RA	UKB	rs1893592	ENSG00000160193	WDR4	21	44263204.0	44299678.0	44299678.0	-0.08199666552018135	10.0	2.362625	0.0181	2.0	444611.0	13.0	408137.0	12.0
RA	UKB	rs1893592	ENSG00000160194	NDUFV3	21	44299754.0	44333414.0	44299754.0	-0.11484613051855724	12.0	1.624148	0.10400000000000001	6.0	444687.0	14.0	444687.0	14.0
RA	UKB	rs2069235	ENSG00000183741	CBX6	22	39257455.0	39268319.0	39268319.0	-0.02465806405651479	10.0	0.242	0.809	16.0	479461.0	18.0	479461.0	19.0
RA	UKB	rs2069235	ENSG00000128383	APOBEC3A	22	39348746.0	39359188.0	39348746.0	-0.0810745323026229	15.0	1.88	0.0596	5.0	399034.0	17.0	388592.0	17.0
RA	UKB	rs2069235	ENSG00000179750	APOBEC3B	22	39378352.0	39388809.0	39378352.0	-0.06455037872020444	14.0	3.53	0.00041600000000000003	2.0	369428.0	16.0	358971.0	16.0
RA	UKB	rs2069235	ENSG00000244509	APOBEC3C	22	39410088.0	39416357.0	39410088.0	-0.0072062074928576705	8.0	0.8109999999999999	0.418	12.0	337692.0	15.0	331423.0	15.0
RA	UKB	rs2069235	ENSG00000243811	APOBEC3D	22	39410368.0	39429281.0	39410368.0	0.04017970209083938	3.0	0.8109999999999999	0.41700000000000004	11.0	337412.0	14.0	318499.0	14.0
RA	UKB	rs2069235	ENSG00000128394	APOBEC3F	22	39436609.0	39449915.0	39436609.0	0.015291240743823103	7.0	1.04	0.299	9.0	311171.0	13.0	297865.0	13.0
RA	UKB	rs2069235	ENSG00000239713	APOBEC3G	22	39436924.0	39483748.0	39436924.0	0.019403540035296468	5.0	0.195	0.845	17.0	310856.0	12.0	264032.0	12.0
RA	UKB	rs2069235	ENSG00000100298	APOBEC3H	22	39493229.0	39500072.0	39493229.0	0.2831308405068185	1.0	0.574	0.5660000000000001	13.0	254551.0	11.0	247708.0	11.0
RA	UKB	rs2069235	ENSG00000100307	CBX7	22	39516172.0	39548679.0	39548679.0	0.19297568343700253	2.0	0.373	0.7090000000000001	14.0	199101.0	9.0	199101.0	9.0
RA	UKB	rs2069235	ENSG00000100311	PDGFB	22	39619364.0	39640756.0	39640756.0	-0.06272215532721154	13.0	0.0293	0.977	18.0	107024.0	5.0	107024.0	5.0
RA	UKB	rs2069235	ENSG00000100316	RPL3	22	39708887.0	39716394.0	39716394.0	-0.2546601068402202	19.0	-1.53	0.125	7.0	31386.0	2.0	31386.0	2.0
RA	UKB	rs2069235	ENSG00000100321	SYNGR1	22	39745930.0	39781593.0	39745930.0	-0.24297227267618984	18.0	6.93	4.059999999999999e-12	1.0	1850.0	1.0	0.0	1.0
RA	UKB	rs2069235	ENSG00000100324	TAB1	22	39795746.0	39833065.0	39795746.0	0.030824129869303583	4.0	2.28	0.0226	4.0	47966.0	3.0	47966.0	3.0
RA	UKB	rs2069235	ENSG00000128268	MGAT3	22	39853349.0	39888199.0	39853349.0	-0.17853401934257318	17.0	1.09	0.275	8.0	105569.0	4.0	105569.0	4.0
RA	UKB	rs2069235	ENSG00000100335	MIEF1	22	39895437.0	39914137.0	39895437.0	-0.02729195893213001	11.0	2.46	0.0141	3.0	147657.0	6.0	147657.0	6.0
RA	UKB	rs2069235	ENSG00000128272	ATF4	22	39915700.0	39918691.0	39915700.0	-0.06114395577517994	12.0	0.249	0.804	15.0	167920.0	7.0	167920.0	7.0
RA	UKB	rs2069235	ENSG00000187051	RPS19BP1	22	39925098.0	39928860.0	39928860.0	-0.02268591326199661	9.0	1.84	0.0654	6.0	181080.0	8.0	177318.0	8.0
RA	UKB	rs2069235	ENSG00000100346	CACNA1I	22	39966758.0	40085742.0	39966758.0	0.015516374814657076	6.0	0.8220000000000001	0.41100000000000003	10.0	218978.0	10.0	218978.0	10.0
RA	UKB	rs2069235	ENSG00000176177	ENTHD1	22	40139049.0	40289868.0	40289868.0	-0.0953695302411912	16.0				542088.0	19.0	391269.0	18.0
Schizophrenia	UKB	rs11210892	ENSG00000186973	FAM183A	1	43610824.0	43622067.0	43610824.0	0.022980502440688014	17.0	2.16	0.0307	14.0	489260.0	23.0	478017.0	22.0
Schizophrenia	UKB	rs11210892	ENSG00000117395	EBNA1BP2	1	43629846.0	43736607.0	43736607.0	0.04513728586846682	16.0	2.99	0.0027600000000000003	13.0	363477.0	18.0	363477.0	20.0
Schizophrenia	UKB	rs11210892	ENSG00000243710	WDR65	1	43637820.0	43720029.0	43637820.0	-0.18075738262299426	23.0	0.987	0.324	19.0	462264.0	21.0	380055.0	21.0
Schizophrenia	UKB	rs11210892	ENSG00000179178	TMEM125	1	43735665.0	43739673.0	43735665.0	-0.10277797628962038	21.0	3.87	0.00011100000000000001	8.0	364419.0	19.0	360411.0	19.0
Schizophrenia	UKB	rs11210892	ENSG00000253313	C1orf210	1	43747554.0	43751288.0	43751288.0	0.006426644669071672	19.0	-1.66	0.0969	15.0	348796.0	16.0	348796.0	16.0
Schizophrenia	UKB	rs11210892	ENSG00000066056	TIE1	1	43766664.0	43788779.0	43766664.0	0.2703092919062011	1.0	4.34	1.4499999999999993e-05	6.0	333420.0	12.0	311305.0	11.0
Schizophrenia	UKB	rs11210892	ENSG00000117400	MPL	1	43803478.0	43818443.0	43803478.0	-0.06878836714111759	20.0	1.53	0.127	16.0	296606.0	9.0	281641.0	9.0
Schizophrenia	UKB	rs11210892	ENSG00000117399	CDC20	1	43824626.0	43828874.0	43824626.0	0.2316551766571611	3.0	3.72	0.000198	9.0	275458.0	8.0	271210.0	8.0
Schizophrenia	UKB	rs11210892	ENSG00000066322	ELOVL1	1	43829068.0	43833696.0	43833696.0	0.19782584768881634	9.0	1.06	0.29100000000000004	18.0	266388.0	7.0	266388.0	7.0
Schizophrenia	UKB	rs11210892	ENSG00000159479	MED8	1	43849588.0	43855479.0	43855479.0	0.1770325753086921	10.0	4.4	1.06e-05	5.0	244605.0	6.0	244605.0	6.0
Schizophrenia	UKB	rs11210892	ENSG00000198198	SZT2	1	43855553.0	43918321.0	43855553.0	0.22535375656348325	5.0	3.25	0.00116	12.0	244531.0	5.0	181763.0	5.0
Schizophrenia	UKB	rs11210892	ENSG00000178922	HYI	1	43916824.0	43919660.0	43919660.0	0.17345694854777438	11.0	6.1	1.0400000000000001e-09	1.0	180424.0	4.0	180424.0	4.0
Schizophrenia	UKB	rs11210892	ENSG00000142949	PTPRF	1	43990858.0	44089343.0	43990858.0	0.16547115457606115	12.0	4.22	2.49e-05	7.0	109226.0	3.0	10741.0	1.0
Schizophrenia	UKB	rs11210892	ENSG00000066135	KDM4A	1	44115829.0	44171186.0	44115829.0	0.2199987238878358	6.0	-1.4	0.161	17.0	15745.0	1.0	15745.0	2.0
Schizophrenia	UKB	rs11210892	ENSG00000126091	ST3GAL3	1	44171495.0	44396831.0	44171495.0	0.26912983947524466	2.0	5.13	2.86e-07	3.0	71411.0	2.0	71411.0	3.0
Schizophrenia	UKB	rs11210892	ENSG00000117407	ARTN	1	44398992.0	44402913.0	44398992.0	0.10177169467715197	15.0	5.37	7.84e-08	2.0	298908.0	10.0	298908.0	10.0
Schizophrenia	UKB	rs11210892	ENSG00000117408	IPO13	1	44412611.0	44433694.0	44412611.0	0.2306562634696684	4.0	0.465	0.642	21.0	312527.0	11.0	312527.0	12.0
Schizophrenia	UKB	rs11210892	ENSG00000132768	DPH2	1	44435672.0	44439041.0	44435672.0	0.10978676261469056	14.0	4.78	1.72e-06	4.0	335588.0	13.0	335588.0	13.0
Schizophrenia	UKB	rs11210892	ENSG00000117410	ATP6V0B	1	44440159.0	44443967.0	44440159.0	0.21911282115456346	7.0	3.36	0.000769	11.0	340075.0	14.0	340075.0	14.0
Schizophrenia	UKB	rs11210892	ENSG00000117411	B4GALT2	1	44444615.0	44456840.0	44444615.0	0.11446728397022984	13.0	0.19699999999999998	0.8440000000000001	22.0	344531.0	15.0	344531.0	15.0
Schizophrenia	UKB	rs11210892	ENSG00000159214	CCDC24	1	44457031.0	44462200.0	44457031.0	0.011206380881581888	18.0	3.64	0.000276	10.0	356947.0	17.0	356947.0	17.0
Schizophrenia	UKB	rs11210892	ENSG00000196517	SLC6A9	1	44457172.0	44497139.0	44497139.0	0.21241573898592786	8.0	0.685	0.494	20.0	397055.0	20.0	357088.0	18.0
Schizophrenia	UKB	rs11210892	ENSG00000171872	KLF17	1	44584522.0	44600812.0	44584522.0	-0.17266280458660954	22.0				484438.0	22.0	484438.0	23.0
Schizophrenia	UKB	rs1198588	ENSG00000188641	DPYD	1	97543299.0	98386605.0	98386605.0	-0.1315016175003046	1.0	7.39	1.4800000000000008e-13	1.0	166227.0	1.0	166227.0	1.0
Schizophrenia	UKB	rs9428966	ENSG00000143702	CEP170	1	243287730.0	243418650.0	243418650.0	0.1899096668656651	2.0	0.564	0.573	2.0	249250.0	2.0	249250.0	3.0
Schizophrenia	UKB	rs9428966	ENSG00000054282	SDCCAG8	1	243419320.0	243663394.0	243419320.0	0.17706919621207995	3.0	-0.0444	0.965	3.0	248580.0	1.0	4506.0	2.0
Schizophrenia	UKB	rs9428966	ENSG00000117020	AKT3	1	243651535.0	244014381.0	244014381.0	0.5264047801601681	1.0	6.2	5.72e-10	1.0	346481.0	3.0	0.0	1.0
Schizophrenia	UKB	rs13011472	ENSG00000028116	VRK2	2	58134786.0	58387055.0	58134786.0	0.09002180422901188	2.0	2.322367	0.0202	2.0	173184.0	1.0	173184.0	1.0
Schizophrenia	UKB	rs13011472	ENSG00000115392	FANCL	2	58386378.0	58468507.0	58468507.0	0.09823435545583112	1.0	-2.9962009999999997	0.0027300000000000002	1.0	506905.0	2.0	424776.0	2.0
Schizophrenia	UKB	rs7599488	ENSG00000119866	BCL11A	2	60678302.0	60780702.0	60780702.0	0.6598121932910279	1.0	2.90341	0.0036899999999999997	1.0	62355.0	1.0	0.0	1.0
Schizophrenia	UKB	rs7599488	ENSG00000115421	PAPOLG	2	60983365.0	61029220.0	60983365.0	-0.034471805540209045	3.0	1.101051	0.271	2.0	265018.0	2.0	265018.0	2.0
Schizophrenia	UKB	rs7599488	ENSG00000162924	REL	2	61108656.0	61158745.0	61108656.0	-0.2267448465803061	4.0	0.9132239999999999	0.361	3.0	390309.0	3.0	390309.0	3.0
Schizophrenia	UKB	rs7599488	ENSG00000162927	PUS10	2	61167357.0	61245394.0	61245394.0	0.15877320013486793	2.0	0.226365	0.821	4.0	527047.0	4.0	449010.0	4.0
Schizophrenia	UKB	rs9330316	ENSG00000172985	SH3RF3	2	109745804.0	110262207.0	109745804.0	-0.1449088546521626	3.0	1.014181	0.31	3.0	538432.0	5.0	22029.0	2.0
Schizophrenia	UKB	rs9330316	ENSG00000186522	SEPT10	2	110300559.0	110371783.0	110371783.0	-0.25203755209344586	5.0	4.186698000000002	2.8300000000000014e-05	2.0	87547.0	1.0	16323.0	1.0
Schizophrenia	UKB	rs9330316	ENSG00000198142	SOWAHC	2	110371911.0	110376563.0	110371911.0	0.011857223947437255	2.0	4.926	8.39e-07	1.0	87675.0	2.0	87675.0	3.0
Schizophrenia	UKB	rs9330316	ENSG00000015568	RGPD5	2	110550335.0	110615272.0	110550335.0	0.1653179969394049	1.0				266099.0	3.0	266099.0	4.0
Schizophrenia	UKB	rs9330316	ENSG00000256977	LIMS3	2	110656005.0	110677180.0	110656005.0	-0.17914384400476238	4.0				371769.0	4.0	371769.0	5.0
Schizophrenia	UKB	rs11693094	ENSG00000170396	ZNF804A	2	185463093.0	185804219.0	185463093.0	0.5703149684820461	1.0	2.462574	0.0138	1.0	138327.0	1.0	0.0	1.0
Schizophrenia	UKB	rs6434928	ENSG00000065413	ANKRD44	2	197831741.0	198175897.0	198175897.0	0.12037358731774095	7.0	4.910343	9.090000000000001e-07	4.0	128680.0	6.0	128680.0	7.0
Schizophrenia	UKB	rs6434928	ENSG00000115524	SF3B1	2	198254508.0	198299815.0	198299815.0	0.3197025607801078	2.0	5.724267	1.04e-08	1.0	4762.0	1.0	4762.0	1.0
Schizophrenia	UKB	rs6434928	ENSG00000115520	COQ10B	2	198318147.0	198340032.0	198318147.0	0.1622610196034274	5.0	2.211738	0.027000000000000003	5.0	13570.0	2.0	13570.0	2.0
Schizophrenia	UKB	rs6434928	ENSG00000144381	HSPD1	2	198351305.0	198381461.0	198381461.0	0.3523008331995352	1.0				76884.0	5.0	46728.0	3.0
Schizophrenia	UKB	rs6434928	ENSG00000115541	HSPE1	2	198364718.0	198368181.0	198364718.0	0.2613731255816573	3.0				60141.0	3.0	60141.0	4.0
Schizophrenia	UKB	rs6434928	ENSG00000115540	MOB4	2	198380295.0	198418423.0	198380295.0	0.12357253719736412	6.0				75718.0	4.0	75718.0	5.0
Schizophrenia	UKB	rs6434928	ENSG00000162944	RFTN2	2	198432948.0	198540769.0	198540769.0	-0.12463984495464445	9.0	5.691268	1.26e-08	2.0	236192.0	7.0	128371.0	6.0
Schizophrenia	UKB	rs6434928	ENSG00000247626	MARS2	2	198570087.0	198573113.0	198570087.0	-0.06226619600366112	8.0				265510.0	8.0	265510.0	8.0
Schizophrenia	UKB	rs6434928	ENSG00000152430	BOLL	2	198591603.0	198651486.0	198651486.0	-0.16352182805829632	10.0				346909.0	9.0	287026.0	9.0
Schizophrenia	UKB	rs6434928	ENSG00000115896	PLCL1	2	198669426.0	199437305.0	198669426.0	0.18124719827074487	4.0	5.1769680000000005	2.26e-07	3.0	364849.0	10.0	364849.0	10.0
Schizophrenia	UKB	rs281768	ENSG00000119042	SATB2	2	200134223.0	200335989.0	200335989.0	0.2974250759088132	1.0	5.879904	4.11e-09	3.0	489251.0	6.0	489251.0	6.0
Schizophrenia	UKB	rs281768	ENSG00000226124	FTCDNL1	2	200625267.0	200715896.0	200715896.0	-0.06779328396078564	5.0	0.4840350000000001	0.628	6.0	109344.0	4.0	109344.0	4.0
Schizophrenia	UKB	rs281768	ENSG00000178074	C2orf69	2	200775979.0	200820658.0	200775979.0	0.05833172217832825	4.0	6.2195620000000025	4.99e-10	2.0	49261.0	3.0	4582.0	2.0
Schizophrenia	UKB	rs281768	ENSG00000162971	TYW5	2	200794698.0	200820459.0	200820459.0	0.06117351555313893	3.0	-3.5559879999999997	0.000377	4.0	4781.0	1.0	4781.0	3.0
Schizophrenia	UKB	rs281768	ENSG00000162972	C2orf47	2	200820040.0	200873263.0	200820040.0	-0.09913180520399742	6.0	6.446818	1.1400000000000001e-10	1.0	5200.0	2.0	0.0	1.0
Schizophrenia	UKB	rs281768	ENSG00000196141	SPATS2L	2	201170604.0	201346986.0	201170604.0	0.06407945907900164	2.0	3.3598589999999997	0.00078	5.0	345364.0	5.0	345364.0	5.0
Schizophrenia	UKB	rs7577690	ENSG00000163482	STK36	2	219536749.0	219567439.0	219536749.0	0.19899089680546767	11.0	1.10375	0.27	13.0	508286.0	36.0	477596.0	36.0
Schizophrenia	UKB	rs7577690	ENSG00000135912	TTLL4	2	219575568.0	219620139.0	219575568.0	0.036724586632605034	23.0	0.944097	0.345	15.0	469467.0	35.0	424896.0	34.0
Schizophrenia	UKB	rs7577690	ENSG00000135929	CYP27A1	2	219646472.0	219680016.0	219646472.0	-0.2333801197542531	33.0	0.9195399999999999	0.358	17.0	398563.0	32.0	365019.0	30.0
Schizophrenia	UKB	rs7577690	ENSG00000115592	PRKAG3	2	219687106.0	219696809.0	219696809.0	-0.054128006582447916	28.0	-0.616621	0.537	21.0	348226.0	27.0	348226.0	27.0
Schizophrenia	UKB	rs7577690	ENSG00000115596	WNT6	2	219724544.0	219738955.0	219724544.0	-0.5064552686223597	36.0	1.218197	0.223	11.0	320491.0	25.0	306080.0	24.0
Schizophrenia	UKB	rs7577690	ENSG00000135925	WNT10A	2	219745085.0	219764303.0	219745085.0	-0.3642714203849176	35.0				299950.0	23.0	280732.0	23.0
Schizophrenia	UKB	rs7577690	ENSG00000171450	CDK5R2	2	219824377.0	219826876.0	219824377.0	0.14896143589278524	12.0				220658.0	20.0	218159.0	20.0
Schizophrenia	UKB	rs7577690	ENSG00000163497	FEV	2	219845809.0	219850379.0	219850379.0	-0.15132224571437572	31.0				194656.0	18.0	194656.0	19.0
Schizophrenia	UKB	rs7577690	ENSG00000163499	CRYBA2	2	219854911.0	219858143.0	219858143.0	-0.017565669987944805	24.0	0.647496	0.517	19.0	186892.0	17.0	186892.0	17.0
Schizophrenia	UKB	rs7577690	ENSG00000181378	CCDC108	2	219867568.0	219906249.0	219906249.0	-0.09642745599498606	29.0	-0.927694	0.354	16.0	138786.0	15.0	138786.0	15.0
Schizophrenia	UKB	rs7577690	ENSG00000163501	IHH	2	219919142.0	219925189.0	219925189.0	-0.02495437036468344	26.0	-1.9696189999999998	0.0489	6.0	119846.0	13.0	119846.0	14.0
Schizophrenia	UKB	rs7577690	ENSG00000187736	NHEJ1	2	219940039.0	220025587.0	220025587.0	0.053630845498897184	20.0	3.723854	0.000196	3.0	19448.0	5.0	19448.0	5.0
Schizophrenia	UKB	rs7577690	ENSG00000213901	SLC23A3	2	219940051.0	220035549.0	220035549.0	0.09122591697207473	18.0	5.245989	1.55e-07	1.0	9486.0	3.0	9486.0	3.0
Schizophrenia	UKB	rs7577690	ENSG00000115649	CNPPD1	2	220036619.0	220042828.0	220042828.0	0.32650679597079496	2.0	4.314833999999999	1.6e-05	2.0	2207.0	1.0	2207.0	2.0
Schizophrenia	UKB	rs7577690	ENSG00000144567	FAM134A	2	220040947.0	220050201.0	220040947.0	0.2787827318752807	5.0	1.557099	0.11900000000000001	9.0	4088.0	2.0	0.0	1.0
Schizophrenia	UKB	rs7577690	ENSG00000158552	ZFAND2B	2	220059959.0	220074373.0	220059959.0	0.2191276936130954	8.0	-3.5593589999999997	0.00037200000000000004	4.0	14924.0	4.0	14924.0	4.0
Schizophrenia	UKB	rs7577690	ENSG00000115657	ABCB6	2	220074490.0	220083712.0	220083712.0	0.05031643877703545	22.0	0.024776	0.98	29.0	38677.0	6.0	29455.0	6.0
Schizophrenia	UKB	rs7577690	ENSG00000198925	ATG9A	2	220074494.0	220094439.0	220094439.0	0.13718792038817135	13.0	-0.19009	0.8490000000000001	26.0	49404.0	7.0	29459.0	7.0
Schizophrenia	UKB	rs7577690	ENSG00000163516	ANKZF1	2	220094479.0	220101391.0	220094479.0	0.1215624342273747	14.0				49444.0	8.0	49444.0	8.0
Schizophrenia	UKB	rs7577690	ENSG00000163521	GLB1L	2	220101328.0	220110200.0	220110200.0	0.11695198062350727	15.0	0.080732	0.9359999999999999	28.0	65165.0	10.0	56293.0	9.0
Schizophrenia	UKB	rs7577690	ENSG00000115661	STK16	2	220110177.0	220115059.0	220110177.0	0.08344076940914112	19.0				65142.0	9.0	65142.0	10.0
Schizophrenia	UKB	rs7577690	ENSG00000127824	TUBA4A	2	220114433.0	220142892.0	220142892.0	-0.2668893683684808	34.0				97857.0	11.0	69398.0	11.0
